"7459290","middletown","米德爾敦; (n.) 理想的中產階級都市"
"7459943","tempt","勾引; (vt.) 誘惑；引起；冒…的風險；使感興趣"
"7460619","grating","光柵; (n.) [光] 光柵；摩擦，摩擦聲；格子"
"7460670","ligament","韌帶; (n.) 韌帶；紐帶，繫帶"
"7460687","bellicose","好戰的; (adj.) 好戰的；好鬥的"
"7460732","clement","克萊門特; (adj.) 溫和的；仁慈的"
"7460790","enervate","微弱; (adj.) 衰弱的，無力的"
"7460835","castigate","鞭撻; (vt.) 嚴懲；苛評；矯正；修訂"
"7460846","harangue","長篇大論; (n.) 長篇大論；高談闊論；熱烈的演說"
"7460853","pompous","自大的; (adj.) 自大的；浮誇的；華而不實的；愛炫耀的"
"7460859","tirade","長篇大論; (n.) 激烈的長篇演說"
"7460879","amenable","有義務的"
"7460884","reproach","責備; (n.) 責備；恥辱"
"7460889","intimate","親密; (n.) 知己；至交"
"7460974","laconic","簡潔; (adj.) 簡潔的，簡明的"
"7460993","belie","葉公好龍; (vt.) 掩飾；與…不符；使失望；證明…虛假錯誤"
"7461004","heinous","滔天; (adj.) 可憎的；極兇惡的"
"7462799","rabies","狂犬病；(n.)[內科] 狂犬病","A Chinese vaccination firm has been fined $1.3bn (£988m) after it was found to have illegally produced the human rabies vaccine."
"7462809","falsify","偽造；(vt.)偽造，篡改，歪曲；(vi.)撒謊","The company also falsified production data for the vaccine."
"7462811","confiscate","沒收；(vt.)沒收，充公，查抄","Changchun Changsheng's pharmaceutical production licence has also been revoked and its illegally produced vaccines have been confiscated."
"7462822","spark","引發；(vt.)發動，鼓舞，求婚；(vi.)閃爍，發火花，求婚","There was then no evidence of harm from the vaccine, but the scandal sparked a huge outcry in China, and thousands took to social media in anger."
"7462823","outcry","喊叫；(n.)強烈抗議，大聲疾呼，尖叫","There was then no evidence of harm from the vaccine, but the scandal sparked a huge outcry in China, and thousands took to social media in anger."
"7462826","crackdown","打假；(n.)鎮壓，（美）制裁，強制取締","The incident also led to Chinese Premier Li Keqiang ordering a crackdown on the vaccine industry, saying the incident had ""crossed a moral line""."
"7462828","substandard","等外；(adj.)等外","This is not the first time substandard vaccines have been produced in China."
"7462832","flagship","旗艦；(n.)旗艦，（作定語）一流，佼佼者","The admissions policy of the flagship US university is facing a legal challenge, which began this week in Boston, with accusations of racial bias against Asian-Americans."
"7462833","hispanic","西班牙；(adj.)西班牙的","12% Hispanic"
"7462834","impartiality","公正性；(n.)公正，不偏不倚","The university has defended the impartiality of what it calls a ""race conscious"" system, as it sifts through 42,000 applications to make about 2,000 offers."
"7462835","race conscious","種族意識","The university has defended the impartiality of what it calls a ""race conscious"" system, as it sifts through 42,000 applications to make about 2,000 offers."
"7462837","evasively","含糊其辭；(adv.)逃避地，推諉地","In the UK, this is often known rather evasively as ""contextual admissions""."
"7462838","contextual admissions","語境許可","In the UK, this is often known rather evasively as ""contextual admissions""."
"7462849","rebound","籃板球；(n.)回彈，籃板球","Investors were looking for signs of a rebound at the company after an unusually weak second quarter, which had fanned worries about the online streaming firm's future."
"7462850","fan","煽動；(vt.)煽動，刺激，吹拂；(vi.)成扇形散開，飄動","Investors were looking for signs of a rebound at the company after an unusually weak second quarter, which had fanned worries about the online streaming firm's future."
"7462862","upbeat","樂觀；(adj.)樂觀的，上升的","There's also very upbeat guidance around customer additions in the final quarter of the year, with the group's forecast of 9.4 million well above prior expectations."
"7462865","tug","to pull at with force, vigor"
"7462867","unshackle","unshackles；(vt.)除去...鐐銬，釋放","Google unshackles Android-device firms"
"7462868","clash","衝突；(n.)衝突，碰撞聲","Google is dropping restrictions it imposed on Android-device-makers, following a clash with the EU."
"7462869","cement","水泥；(vt.)鞏固，用水泥塗，接合；(vi.)粘牢","The European Commission announced the penalty in July, after ruling that the US company had been using Android to illegally ""cement its dominant position"" in search."
"7462873","distress","苦難；(n.)危難，貧困，悲痛；(vt.)使悲痛，使貧困","On that bus, dignity masks the distress of financial hardship and failing hope."
"7462874","mimicked","模仿；(v.)模仿（活像）"
"7462876","uphold","堅持；(vt.)支撐，鼓勵，贊成","And the ASA upheld both of these complaints ""in part""."
"7462877","gore","血塊；(vt.)刺傷，縫以補襠，頂","Spotify defended itself by saying that although the advert had some horror-film-style scenes, there was no gore or violence."
"7462879","tongue-in-cheek","舌頭在臉頰；(adj.)不認真的，不當真的","The soundtrack helped establish it was intended to be ""tongue-in-cheek""."
"7462880","cheek","臉頰; (n.) 面頰，臉頰；臀部"
"7464634","postal treaty","郵政條約","The US has announced plans to withdraw from a 144-year-old postal treaty, which the White House says lets China ship goods at unfairly low prices."
"7464694","subsidise","資助；(vi.)消退，下沉，平息；(vt.)資助（等於subsidize），給...補助金","It subsidises shipments from developing countries while setting higher rates for wealthier nations, including the US."
"7464695","parcel","包裹；(n.)包裹","The US wants changes to the postal treaty to allow countries to set their own rates for parcels weighing under 2kg (4.4lbs)."
"7465495","shred","切絲；(vt.)切成條狀，用碎紙機撕毀；(vi.)撕碎","Trump's win shredded the election playbook."
"7465496","prevail","戰勝；(vi.)盛行，戰勝","The question in this election is whether liberal enthusiasm or Republican satisfaction will prevail"
"7465499","rebuke","訓斥；(n.)非難，譴責","They called Clinton’s team to tell them what they were doing only to receive a stern rebuke."
"7465500","stern","嚴肅；(adj.)嚴厲的，堅定的","They called Clinton’s team to tell them what they were doing only to receive a stern rebuke."
"7465501","receive a stern rebuke","受到嚴厲的斥責","They called Clinton’s team to tell them what they were doing only to receive a stern rebuke."
"7465560","anecdote","軼事；(n.)軼事，奇聞，祕史","“[The] response was always a variation on the same analysis: the data run counter to your anecdotes,” wrote Jonathan Allen and Amie Parnes in Shattered: Inside Hillary Clinton’s Doomed Campaign."
"7465621","surrogate","代孕；(adj.)代理的，替代的","Assumption 1: the surrogate models are equivalent to the ""whole data"" model."
"7465901","obituary","訃告；(n.)訃告","Obituaries"
"7465902","lymphoma","淋巴瘤；(n.)[腫瘤] 淋巴瘤","Co-founding Microsoft ultimately made Paul Allen, who has died of non-Hodgkin’s lymphoma aged 65, one of the world’s richest men."
"7465903","yacht","遊艇；(n.)遊艇，輕舟","But while he could buy anything he wanted – yachts, famous paintings, sports clubs – he lived with the threat of recurring cancer."
"7465906","marrow","骨髓；(n.)髓，精華，活力","His illness – initially diagnosed as Hodgkin’s lymphoma – was first treated with radiation therapy and a bone marrow transplant in 1982, and caused him to leave Microsoft the following year."
"7465908","hyperactive","多動；(adj.)極度活躍的，活動過度的","Allen soon teamed up with a younger kid, the freckle-faced, hyperactive Gates, with Allen acting as the older brother, applying logic to some of his wilder ideas."
"7465909","freckle-faced","臉上有雀斑","Allen soon teamed up with a younger kid, the freckle-faced, hyperactive Gates, with Allen acting as the older brother, applying logic to some of his wilder ideas."
"7465912","brandish","揮舞；(vt.)揮舞，炫耀","It was there that Allen famously brandished a copy of the January 1975 issue of Popular Electronics magazine, which had a cover story on the $397 MITS Altair 8800 build-your-own microcomputer kit."
"7465915","de facto standard","事實上的標準；事實標準，約定俗成的標準","They planned to sell their Basic to other emerging microcomputer companies, making Microsoft’s program the de facto standard."
"7465916","census","人口調查；(n.)人口普查","These ranged from funding an elephant census in Africa and fighting Ebola to founding several museums and backing space ventures such as Burt Rutan’s SpaceShipOne project and his own Mojave Aerospace Ventures."
"7465918","franchise","專營權；(n.)特權，公民權，經銷權","Allen already owned the Portland Trail Blazers basketball team and became a local hero by buying the Seattle Seahawks to stop the American football franchise from moving to California."
"7465923","fracking","壓裂；(n.)水力壓裂","As the fracking protesters show, a people’s rebellion is the only way to fight climate breakdown"
"7465924","brink","邊緣；(n.)（峭壁的）邊緣","As they take the planet to the brink, it’s time for disruptive, nonviolent disobedience"
"7465925","nonviolent disobedience","非暴力不服從","As they take the planet to the brink, it’s time for disruptive, nonviolent disobedience"
"7465927","blinkered","狹隘；(adj.)心胸狹隘的，思路狹窄的","Their approach might have been patrician and often blinkered, but their intentions were mostly public and civic, not private and pecuniary."
"7465928","pecuniary","金錢的；(adj.)金錢的，應罰款的","Their approach might have been patrician and often blinkered, but their intentions were mostly public and civic, not private and pecuniary."
"7465929","quaint","精巧；(adj.)古雅的，奇怪的，離奇有趣的","Today, the notion of public service seems as quaint as a local post office."
"7465930","predatory","掠奪性；(adj.)掠奪的，食肉的，捕食生物的","We expect those who govern us to grab what they can, permitting predatory banks and corporations to fleece the public realm, then collect their reward in the form of lucrative directorships."
"7465931","lucrative","有利可圖；(adj.)有利可圖的，合算的","We expect those who govern us to grab what they can, permitting predatory banks and corporations to fleece the public realm, then collect their reward in the form of lucrative directorships."
"7465934","indignant mob","憤怒的暴徒","As for the economic elite, as the consequences of their own greed and self-interest emerge, they seek, like the Roman oligarchs fleeing the collapse of the western empire, only to secure their survival against the indignant mob."
"7465936","fortified bunkers","強化掩體","Survival Condo, the company turning former missile silos in Kansas into fortified bunkers, has so far sold every completed unit."
"7465950","diktat","發號施令；(n.)（德）勒令，絕對命令，單方面的苛刻解決條件","The government has promoted the transition by effectively banning onshore wind farms, while overriding local decisions to impose fracking by central diktat."
"7465953","coffer","庫房；(n.)圍堰，保險箱，金庫","None of it makes sense, until you remember the intimate relationship between the fossil fuel industry, the City (where Perry made her fortune) and the Tory party, oiled by the political donations flowing from both sectors into the party’s coffers."
"7465954","evict protesters","驅逐抗議者","In Germany, the government that claimed to be undergoing a great green energy transition instead pours public money into the coal industry, and deploys an army of police to evict protesters from an ancient forest to clear it for a lignite mine."
"7465955","lignite mine","褐煤礦","In Germany, the government that claimed to be undergoing a great green energy transition instead pours public money into the coal industry, and deploys an army of police to evict protesters from an ancient forest to clear it for a lignite mine."
"7465956","eco-vandal","生態破壞者","Before she was re-elected, I argued that Angela Merkel was the world’s leading eco-vandal."
"7465957","evade censure","逃避責難","Other governments shamelessly flaunt their service to private interests, as they evade censure by owning their corruption."
"7465958","a sacred doctrine","一種神聖的教義","In Australia, the new prime minister, Scott Morrison, has turned coal burning into a sacred doctrine."
"7465959","fable","寓言；(n.)寓言，無稽之談","He claims climate breakdown is a fable invented by a “globalist conspiracy”, and seeks to withdraw from the Paris agreement, abolish the environment ministry, put the congressional beef caucus (representing the murderous and destructive ranching industry) in charge of agriculture, open the Amazon Basin for clearance and dismantle almost all environmental and indigenous protections."
"7465960","caucus","預備會議；(n.)幹部會議，核心會議，黨團會議","He claims climate breakdown is a fable invented by a “globalist conspiracy”, and seeks to withdraw from the Paris agreement, abolish the environment ministry, put the congressional beef caucus (representing the murderous and destructive ranching industry) in charge of agriculture, open the Amazon Basin for clearance and dismantle almost all environmental and indigenous protections."
"7465961","revolt","反叛；(n.)反抗，叛亂，反感","This preparedness for sacrifice, a long history of political and religious revolt suggests, is essential to motivate and mobilise people to join an existential struggle."
"7465962","botched","拙劣的；(n.)辦砸了（電影名）","Young people won’t forgive those who deny us a vote on this botched Brexit"
"7466682","self-indulgence","自我放縱; (n.) 放縱；任性"
"7466683","delude","騙; (vt.) 欺騙；哄騙；誘惑；【罕用】迷惑；逃避；使失望"
"7467816","moonlight","走穴；(v.)兼職","Like a lot of academic economists, John List does some moonlighting."
"7467821","immune","免疫的；(adj.)免疫的，免於……的","For those of you who think that economists are immune to human emotion, that they don’t have feelings that can be hurt …"
"7467824","fumble","摸索；(vi.)摸索，笨拙地行動，漏球；(vt.)摸索，笨拙地做，漏接","HO: I was sort of fumbling around for a new idea, a question no one’s really asked before."
"7467826","profusely","豐富地；(adv.)豐富地","She’d apologize profusely, he would forgive her."
"7467827","he got fed up","他厭倦了","And at some point, he got fed up."
"7467837","brick kiln","磚窯；[爐窯] 磚窯","How climate change forces farmers into slavery in Cambodia's brick kilns – in pictures"
"7467838","burgeon","新興；(vt.)萌芽, 發芽；(vi.)萌芽, 發芽","Heatwaves and drought have devastated crops in rural Cambodia, forcing many farmers to abandon the fields and take work in the country’s burgeoning brick industry, where they become trapped in debt bondage."
"7467840","bondage","束縛；(n.)奴役，奴役身份","Heatwaves and drought have devastated crops in rural Cambodia, forcing many farmers to abandon the fields and take work in the country’s burgeoning brick industry, where they become trapped in debt bondage."
"7467847","proliferation","增殖；(n.)增殖，分芽繁殖","But while Cambodia may have one of the fastest growing economies in Asia, a new report highlights a darker side to the proliferation of new office blocks, factories, hotels and shopping malls"
"7467850","garment","服裝；(n.)衣服，外表","Black smoke emerges from a brick kiln where garment offcuts are used as fuel."
"7467852","debt bondage","抵債；債奴","‘Climate migration into debt bondage is an adaptation decision that no family should have to take,’ she said."
"7467853","tackle","搶斷；(vt.)處理，抓住，固定；(vi.)扭倒，攔截搶球","‘So tackling climate breakdown is an urgent necessity given the adverse impacts it is having on Cambodian families’"
"7467861","irrigation","灌溉；(n.)灌溉，[臨床] 沖洗，沖洗法","Investment in irrigation technology is one of the most common reasons farmers become indebted and end up in the kilns."
"7467862","outlay","經費；(n.)[會計] 經費，支出，費用","In many cases, climate change has meant that the potential benefits of such outlay has been negated by floods or droughts that have caused poor harvests."
"7467863","negate","否定；(vt.)否定，取消，使無效；(vi.)否定，否認，無效","In many cases, climate change has meant that the potential benefits of such outlay has been negated by floods or droughts that have caused poor harvests."
"7467865","sprays pesticide","噴灑農藥","Veasna, a smallholder farmer, sprays pesticide over his field."
"7467869","erratic","不穩定的；(adj.)不穩定的，古怪的","Many farmers report an increase in pests due to increasingly erratic rains."
"7467875","plough","犁；(vt.)犁，耕；(vi.)用犁耕田，開路","Darany, a farmer, ploughs a rice field."
"7467880","mainstay","支柱；(n.)支柱，中流砥柱，主要的依靠","Most farmers continue to cultivate rice as their mainstay."
"7467883","precarious","危險的；(adj.)危險的，不確定的","The research found that the combination of poor state support for agriculture and the impacts of climate change render this a precarious form of farming.Agriculture in Cambodia remains largely subsistence-based and 79% of Cambodians live in rural areas."
"7467885","excavate","開挖；(vt.)挖掘，開鑿；(vi.)發掘，細查","Phala, a debt-bonded brick worker, excavates clay from rural land for brick-making."
"7467906","kiln","窯；(n.)（磚，石灰等的）窯，爐，乾燥爐","Leakena removes bricks that have been fired from inside the kiln, and moves them on to a cart so that they can be stacked outside for cooling."
"7467913","nosebleed","流鼻血；(n.)鼻出血，衄血","Workers like Leakena often report issues such as migraines, nosebleeds, and more serious conditions"
"7467939","raft","筏；(n.)筏，救生艇，（美）大量","The University of London study makes a raft of recommendations to the Cambodian government, including increased social protection and rural livelihood support, increased regulation of the micro-finance sector and enforcement of Cambodia’s labour and trafficking laws to curb debt-bonded labour"
"7467944","curb","抑制；(vt.)控制，勒住","The University of London study makes a raft of recommendations to the Cambodian government, including increased social protection and rural livelihood support, increased regulation of the micro-finance sector and enforcement of Cambodia’s labour and trafficking laws to curb debt-bonded labour"
"7467948","forage","很長時間；(vi.)搜尋糧草，搜尋","Rith forages for tamarind near a brick kiln."
"7467975","contender","競爭者；(n.)競爭者，爭奪者","Many of the 20 contenders for this year’s prestigious global prize focus on ways to create a more sustainable future"
"7467976","prestigious","聲望很高的；(adj.)有名望的，享有聲望的","Many of the 20 contenders for this year’s prestigious global prize focus on ways to create a more sustainable future"
"7467977","biodegradable","可生物降解；(adj.)生物所能分解的","Potato Plastic is a biodegradable material made of potato starch that can be used for cutlery and straws and will decompose just two months after use."
"7467978","starch","澱粉；(n.)澱粉，刻板","Potato Plastic is a biodegradable material made of potato starch that can be used for cutlery and straws and will decompose just two months after use."
"7467981","canal","運河；(n.)運河，[地理] 水道，[建] 管道","Cutlery made from potato peelings and a robotic cleaner that can tackle pollution in rivers, lakes and canals are among the groundbreaking international designs shortlisted for the prestigious annual James Dyson award."
"7467984","whittle","削成；(vt.)削，削減，切；(vi.)削，削木頭，弄壞身體","The 20 shortlisted designs have been whittled down from 81 national winners and finalists, with the overall winner of the international prize to be announced in November."
"7467991","compost","堆肥；(n.)堆肥，混合物","It can be used to make anything from straws to cutlery, and will turn into compost just two months after use."
"7468044","shortlist","入圍","Also shortlisted is the Orca water-cleaning robot – designed by students Jiannan Zhu, Yuwei Cheng and Zhe Wang from Northwestern Polytechnical University in Xi’an, China – which could tidy up polluted city lakes, rivers and canals."
"7468045","devise","設計；(vt.)設計，想出，發明","In recognition of the growing global drive to reduce consumers’ meat consumption but find new edible protein sources – including insects – two students have devised a prefabricated ants’ nest."
"7468053","prick","刺；(n.)刺，刺痛，陰莖","They include Opod, a skin prick test without needles and Medmo, a smart system for measuring and monitoring patient fluids."
"7468062","antidote","解藥；(n.)[藥] 解毒劑，解藥，矯正方法","Philanthropist Charles Melly saw a free supply of water as an antidote to drunkenness, writes Susan Major."
"7468065","public drinking fountains","公共飲水機","London has made a big splash about installing public drinking fountains (Londoners to get 100 more drinking fountains by 2020, 12 October) but it was Liverpool that pioneered these in the 1850s, installed gradually by the philanthropist and temperance enthusiast Charles Melly at his own expense from 1854."
"7468066","excursionist","excursionists；(n.)遠足者，短途旅行者","Melly was inspired to carry out this work by a visit to Geneva, and he acknowledged the benefits of a free supply of drinking water not only to emigrants at the docks but to people from the manufacturing and rural districts, who filled the street as excursionists, especially as an antidote to drunkenness, when beer was the only other refreshment option, or water from horse troughs."
"7468067","horse troughs","馬槽","Melly was inspired to carry out this work by a visit to Geneva, and he acknowledged the benefits of a free supply of drinking water not only to emigrants at the docks but to people from the manufacturing and rural districts, who filled the street as excursionists, especially as an antidote to drunkenness, when beer was the only other refreshment option, or water from horse troughs."
"7468070","public testimonial","公開證言","His work was recognised in a public testimonial in 1861, but tragically he suffered from depression and eventually killed himself in 1888."
"7468088","congestion zone’s","擁堵區","No politician is likely to forget the saga of the London congestion zone’s western extension, which lasted only a year before being scrapped."
"7468093","scrapped","報廢；(adj.)報廢的，已經銷毀的；(v.)廢棄（scrap的過去式）"
"7468097","obstructive","阻礙；(adj.)阻礙的，妨礙的","Were it not for the obstructive policies pursued by Boris Johnson, London would be further ahead than it is."
"7468100","obesity","肥胖；(n.)肥大","The obesity crisis as well as air pollution and congestion means the direction of travel – towards healthier and more active lifestyles, and less traffic – should be clear."
"7468133","hasidic","哈西德；(adj.)哈西德派的（猶太教）","Historically, there’d been serious friction between the black and Hasidic communities in some New York neighborhoods."
"7468135","ramp up that friction","加速摩擦","Stewart’s original video had threatened to ramp up that friction;"
"7468136","deflate","放氣；(vt.)放氣，使縮小，緊縮通貨；(vi.)縮小，物價下降","In the end, it seems he helped deflate it."
"7468152","remorse","悔恨；(n.)懊悔，同情","The end of his apology is really a true expression of remorse."
"7469031","commute","通勤；(vt.)減刑，交換，用……交換；(vi.)（搭乘車、船等）通勤，代償","Commuting to work everyday by bus is tiring."
"7469032","public sector","公共部門；國營部門經濟，政府資助的企事業，社會經濟的公有部份","You get a good pension if you work for the public sector, but the salary is not always so good."
"7469037","placebo","安慰劑；(n.)安慰劑，爲死者所誦的晚禱詞","She was given a placebo, not the real drug, but she said she felt much better."
"7469048","marijuana","大麻；(n.)大麻，大麻毒品","Recreational marijuana is now legal across Canada, giving millions of people the right to buy, carry and grow cannabis."
"7469050","recreational marijuana","休閒大麻；消遣用的大麻，娛樂性大麻","Recreational marijuana is now legal across Canada, giving millions of people the right to buy, carry and grow cannabis."
"7469051","cannabis","麻；(n.)印度大麻（等於hemp），大麻煙原料，大麻雌花頂部","Recreational marijuana is now legal across Canada, giving millions of people the right to buy, carry and grow cannabis."
"7469053","hightail","拼命逃走；(vi.)迅速逃走","Travelers eager to hightail it across the border and light one up."
"7469054","controlled substance","受控物質；買賣受控制的藥品","“Marijuana remains a controlled substance under U.S."
"7469055","detain","被拘留；(vt.)拘留，留住，耽擱","I know people that have been detained for as little as a vape pen,” he says."
"7469056","vape","VAPE；(v.)吞雲吐霧（特指電子水煙）","I know people that have been detained for as little as a vape pen,” he says."
"7469057","not easily unwound","不容易解開","It is a relationship that is not easily unwound as a bipartisan group of U.S."
"7469058","munitions","彈藥；(n.)[軍] 軍需品（尤指武器彈藥），必需品","Government has provided intelligence, munitions and midair refueling to Saudi warplanes since operations kicked off in 2015."
"7469059","veritable","名副其實；(adj.)真正的","“The Kingdom has a veritable army of lobbyists and PR firms working to promote their interests in a wide variety of ways,” she said."
"7469060","peerless","無比；(adj.)無與倫比的，出類拔萃的，無比的","Relationship is peerless when it comes to arms sales."
"7469064","imperial","帝國；(adj.)帝國的，皇帝的，至高無上的","When the Great War broke out in 1914, the German imperial army was regarded as the finest fighting force on earth. Just four years later, it was crushed by Britain and its allies."
"7469076","aggrandize","aggrandized；(vt.)增加，誇大，強化","With Serbia already much aggrandized by the two Balkan Wars (1912–13, 1913), Serbian nationalists turned their attention back to the idea of “liberating” the South Slavs of Austria-Hungary."
"7469077","Slavs","斯拉夫人；(n.)斯拉夫人（slav的複數形式）","With Serbia already much aggrandized by the two Balkan Wars (1912–13, 1913), Serbian nationalists turned their attention back to the idea of “liberating” the South Slavs of Austria-Hungary."
"7469085","morganatic","貴賤通婚的；(adj.)貴賤通婚的","At 11:15 am on June 28, 1914, in the Bosnian capital, Sarajevo, Franz Ferdinand and his morganatic wife, Sophie, duchess of Hohenberg, were shot dead by a Bosnian Serb, Gavrilo Princip."
"7469087","duchess","公爵夫人；(n.)公爵夫人，女公爵，雍容華貴的婦女","At 11:15 am on June 28, 1914, in the Bosnian capital, Sarajevo, Franz Ferdinand and his morganatic wife, Sophie, duchess of Hohenberg, were shot dead by a Bosnian Serb, Gavrilo Princip."
"7469088","prestige","聲望；(n.)威望，聲譽","The chief of the Austro-Hungarian general staff, Franz, Graf (count) Conrad von Hötzendorf, and the foreign minister, Leopold, Graf von Berchtold, saw the crime as the occasion for measures to humiliate Serbia and so to enhance Austria-Hungary’s prestige in the Balkans."
"7469089","Serbia","塞爾維亞；(n.)塞爾維亞（南斯拉夫成員共和國名）","Conrad had already (October 1913) been assured by William II of Germany’s support if Austria-Hungary should start a preventive war against Serbia."
"7469090","deter","阻止；(vt.)制止，使打消念頭","The Austrians decided to present an unacceptable ultimatum to Serbia and then to declare war, relying on Germany to deter Russia from intervention."
"7469091","behest","遺志；(n.)命令，邀請，請求","Serbia replied to the ultimatum on July 25, accepting most of its demands but protesting against two of them—namely, that Serbian officials (unnamed) should be dismissed at Austria-Hungary’s behest and that Austro-Hungarian officials should take part, on Serbian soil, in proceedings against organizations hostile to Austria-Hungary."
"7469092","Austria-Hungary","奧匈帝國；(n.)奧匈帝國","Serbia replied to the ultimatum on July 25, accepting most of its demands but protesting against two of them—namely, that Serbian officials (unnamed) should be dismissed at Austria-Hungary’s behest and that Austro-Hungarian officials should take part, on Serbian soil, in proceedings against organizations hostile to Austria-Hungary."
"7469093","insofar","只要；(adv.)在…的範圍，在…情況下","Germany, which since July 28 had still been hoping, in disregard of earlier warning hints from Great Britain, that Austria-Hungary’s war against Serbia could be “localized” to the Balkans, was now disillusioned insofar as eastern Europe was concerned."
"7469094","counterattack","反擊；(n.)反擊，反攻","The elder Helmuth von Moltke, chief of the German general staff from 1858 to 1888, decided that Germany should stay at first on the defensive in the west and deal a crippling blow to Russia’s advanced forces before turning to counterattack the French advance."
"7469095","nomad","游牧民族；(n.)遊牧民，流浪者","Why Iran's nomads are fading away"
"7469096","trodden","踩出；(v.)踐踏，行走（tread的過去分詞）","They are ancient paths, trodden by feet and hooves for thousands of years in the ever repeating movement of migration."
"7469097","hoof","蹄；(n.)蹄，人的腳","They are ancient paths, trodden by feet and hooves for thousands of years in the ever repeating movement of migration."
"7469098","shepherd","牧羊人；(n.)牧羊人，牧師，指導者","Drought in Sikvand village in Khuzestan Province has forced shepherds to move their flocks in search of grassland."
"7469099","nomadic","游牧；(adj.)遊牧的，流浪的，游動的","Many nomadic families are seeking a way of life that will allow their children to go to school."
"7469100","pasture","牧場；(vt.)放牧，吃草","These days cars and rented trucks, rather than horses, bring the remaining Iranian nomads and their flocks to their summer pastures high up in the Iranian highlands near the city of Chelgard."
"7469101","millennium","千年；(n.)千年期，一千年，太平盛世","Iran’s nomads have been making the same migration for millennia."
"7469894","body slam","抱舉對手重摔；抱摔"
"7469896","body slam","人身攻擊，抱舉對手重摔；抱摔 "
"7469899","chant","唄; (n.) 聖歌；讚美詩"
"7469903","rally","團結; (n.) 集會；回复；公路賽車會"
"7470020","condone","縱容; (vt.) 寬恕；赦免"
"7470030","consulate","領事館; (n.) 領事；領事館；領事任期；領事職位"
"7471944","serpentine","蛇紋石；(adj.)蜿蜒的，陰險的，彎彎曲曲的","Deep in the bowels of Facebook's serpentine campus in Menlo Park, California, is a room about 25 feet square that may have a lot to do with how the world thinks about the company in the coming months."
"7471948","quash","撤銷；(vt.)撤銷，鎮壓，宣佈無效","And 20 hours a day—soon to be 24 hours a day—it's jammed with about two dozen geeks, spooks, hackers, and lawyers trying to spot and quash the next bad thing to happen on the company's networks."
"7472150","cuttlefish","烏賊；(n.)[無脊椎] 烏賊，墨魚","Ubuntu 18.10 (Cosmic Cuttlefish) released"
"7472995","nautical","海; (adj.) 航海的，海上的；船員的"
"7472998","lay down rules","制定規則"
"7472999","prescribe","制定規則"
"7473003","notch","缺口; (n.) 刻痕，凹口；等級；峽谷"
"7473019","squint hard","如果硬要","you really have to squint hard"
"7473234","discretion","慎重; (n.) 自由裁量權；謹慎；判斷力；判定；考慮周到","with proper discretion "
"7473292","thuggish","兇殘; (adj.) 暗殺的；謀財害命的","but also what’s sometimes characterized as sort of thuggish corporate behavior,"
"7473293","unilateral","單方面; (adj.) 單邊的；[植] 單側的；單方面的；單邊音；（父母）單系的"
"7473294","monarch","君主; (n.) 君主，帝王；最高統治者"
"7473296","diabolic","毒辣; (adj.) 殘忍的；魔鬼似的；惡魔的"
"7473297","wicked","邪惡; (adj.) 邪惡的；惡劣的；不道德的；頑皮的"
"7473402","subversive","顛覆; (n.) 危險分子；顛覆分子"
"7473453","reverberant","混響; (adj.) 迴響的；反射的；起迴聲的"
"7473550","lamentation","訴苦; (n.) 悲嘆，哀悼；慟哭"
"7473551","counterpunch","反擊; (n.) 反擊；回擊；（拳擊）迎擊"
"7473555","nipple","乳頭; (n.) 乳頭，奶頭；奶嘴"
"7473556","recede","退; (vi.) 後退；減弱"
"7473576","curmudgeon","守財奴; (n.) 脾氣壞的人，乖戾的人；吝嗇鬼；存心不良的人"
"7473577","wryly","挖苦; (adv.) 挖苦地；表情冷漠地"
"7473578","fatigue","疲勞; (n.) 疲勞，疲乏；雜役"
"7473579","metaphor","隱喻; (n.) 暗喻，隱喻；比喻說法"
"7473581","focal","焦; (adj.) 焦點的，在焦點上的；灶的，病灶的"
"7473582","focal point","[光][數] 焦點"
"7473583","dynamism","力度; (n.) 活力；動態；物力論；推動力；精神動力作用"
"7473584","hog butcher","豬屠夫"
"7473585","congenial","相投; (adj.) 意氣相投的；性格相似的；適意的；一致的"
"7473586","congenial adjunct","適宜的兼職"
"7473587","adjunct","附屬物; (n.) 附屬物；助手；修飾語"
"7473588","verge","邊緣; (n.) 邊緣"
"7473589","terrestrial","陸生; (n.) 陸地生物；地球上的人"
"7473590","subordinate","下屬"
"7473591","artifice","技巧; (n.) 詭計；欺騙；巧妙的辦法"
"7473592","abbreviate","簡略; (vt.) 縮寫，使省略；使簡短"
"7473645","subtlety","明敏; (n.) 微妙；敏銳；精明"
"7473646","concomitant","伴隨; (n.) 伴隨物"
"7473647","figment","虛構; (n.) 虛構的事；臆造的事物"
"7473648","typograph","typograph; (n.) 鑄排機"
"7473649","accommodate","容納; (vi.) 適應；調解"
"7473650","prophesier","預言"
"7473651","steadfast","堅定; (adj.) 堅定的；不變的"
"7473652","prophet","預言家; (n.) 先知；預言者；提倡者"
"7473654","injunction","禁令; (n.) [管理] 禁令；命令；勸告"
"7473656","deity","神; (n.) 神；神性"
"7473657","depict","描繪; (vt.) 描述；描畫"
"7473658","blasphemy","褻瀆的話; (n.) 褻瀆神明；輕視上帝或神祗"
"7473659","Mosaic","鑲嵌; (n.) 全球最早一款可以顯示圖片的瀏覽器名稱"
