"7513743","hectic","忙碌; (n.)","Things that are hectic tend to be happen quickly and all at once — that's why a hectic day makes people nervous."
"7560113","lecturer","講師；(n.)講師","“The system we have discovered would allow more people to exert force at one time, so it means you would be able to exert more force and move the blocks more quickly,” said Dr Roland Enmarch, a senior lecturer in Egyptology at the University of Liverpool and the co-director of the project that made the discovery, the Hatnub Survey."
"7560114","alabaster quarry","雪花石膏採石場","He said the alabaster quarry itself, as well as the inscriptions they were there to study, had been known to Egyptologists for a long time, having first been found by Howard Carter – the discoverer of Tutankhamun’s tomb."
"7560115","inscription","銘文；(n.)題詞，銘文，刻印","He said the alabaster quarry itself, as well as the inscriptions they were there to study, had been known to Egyptologists for a long time, having first been found by Howard Carter – the discoverer of Tutankhamun’s tomb."
"7560117","levy","徵收；(vt.)徵收（稅等），徵集（兵等），發動（戰爭）；(vi.)徵稅，徵兵","EU stumbles in plan to levy 3% digital tax on major firms"
"7560120","bricks-and-mortar","磚頭和水泥","EU countries are studying proposals to levy a 3% tax on big internet companies that make money from user data or digital advertising, in a bid to level the playing field with bricks-and-mortar companies that pay more tax."
"7560122","unanimously","一致；(adv.)全體一致地","But the idea, which must be agreed unanimously by all 28 member states, is running into serious opposition, as Ireland, Sweden and Denmark made their criticism public on Tuesday."
"7560125","exchequer","國庫；(n.)財源，國庫，財政部","A master stroke-it will solve the pension problems, boost the economy and the exchequer in one fell blow."
"7560130","thinktank","智囊團","The French finance minister, Bruno Le Maire, argues that an EU digital tax could spur efforts for an international agreement, led by the the Organisation for Economic Co-operation and Development thinktank."
"7560399","harmonised","統一；(vt.)使和諧；(vi.)和諧","“There is the motivation to find a harmonised solution for Europe,” he said after the meeting."
"7560456","belligerence","好戰；(n.)鬥爭性，好戰性，交戰","N 						 						 						 						 belligerence aroused by a real or supposed wrong (personified as one of the deadly sins)"
"7560483","anonymity","匿名；(n.)匿名，匿名者，無名之輩","“This brings with it a real threat to anonymity."
"7560484","commissioner","專員；(n.)理事，委員，行政長官","The NSW’s privacy commissioner, Samantha Gavel, said the system had been designed with “robust” privacy safeguards."
"7560955","complacency","自滿；(n.)自滿，滿足，自鳴得意","By downplaying our environmental crisis, the presenter’s BBC films have generated complacency, confusion and ignorance"
"7560956","downplay","貶低；(vt.)不予重視，將...輕描淡寫","By downplaying our environmental crisis, the presenter’s BBC films have generated complacency, confusion and ignorance"
"7561119","squirm","蠕動; (n.) 蠕動"
"7561364","pigeonholed","束之高閣; (vt.) 分類；把…留在記憶中；緩辦；把…隔成小格"
"7561799","pest","蟲害; (n.) 害蟲；有害之物；討厭的人"
"7562483","albedo","反照率; (n.) （行星等的）反射率；星體反照率"
"7562485","brute","畜生; (n.) 畜生；殘暴的人"
"7562486","rapacious","貪婪; (adj.) 貪婪的；掠奪的"
"7562493","takeway","收穫"
"7562498","admittedly broad brush","誠然廣泛刷"
"7562500","bemoan","哀嘆; (vt.) 惋惜；為…慟哭"
"7562503","soggy","浸水; (adj.) 浸水的；透濕的；沉悶的"
"7562516","disburse","支出; (vt.) 支付；支出","If someone wants to disburse funds to you, stick around — it means they're going to give you money"
"7562756","thrice","三次; (adv.) 三次；三倍地；非常，十分"
"7562799","Resiliency","彈性；(n.)彈性，跳回"
"7563131","shortcoming","缺點；(n.)缺點，短處","I wonder if some of the IMDB reviewers are confusing an assessment of the series with an assessment of UK Journalists, whose shortcomings have been well publicised recently."
"7563153","close-up","特寫；(n.)[電影] 特寫鏡頭，小傳","In the show, which started last week, Mike Bartlett, the dramatist behind the BBC’s hit Doctor Foster, portrays the newspaper industry in close-up."
"7563157","crisp","薯片；(n.)鬆脆物，油炸馬鈴薯片","“Nobody is eating crisps for breakfast, there is hardly any bad language and there are far too many staff."
"7563158","nook","角落；(n.)角落，隱匿處，核武器","Abi Morgan’s drama The Split, starring Nicola Walker, set its narrative twists and turns inside the offices of a divorce lawyer, while the latest ratings triumph, Bodyguard, takes place in the corridors, nooks and crannies of Westminster, where a beleaguered home secretary, played by Keeley Hawes, trysts with her personal protection officer."
"7563159","cranny","縫隙；(n.)裂隙","Abi Morgan’s drama The Split, starring Nicola Walker, set its narrative twists and turns inside the offices of a divorce lawyer, while the latest ratings triumph, Bodyguard, takes place in the corridors, nooks and crannies of Westminster, where a beleaguered home secretary, played by Keeley Hawes, trysts with her personal protection officer."
"7563160","beleaguered","陷入困境；(adj.)圍困的，包圍的","Abi Morgan’s drama The Split, starring Nicola Walker, set its narrative twists and turns inside the offices of a divorce lawyer, while the latest ratings triumph, Bodyguard, takes place in the corridors, nooks and crannies of Westminster, where a beleaguered home secretary, played by Keeley Hawes, trysts with her personal protection officer."
"7563161","tryst","幽會；(vt.)約會，與…幽會；(vi.)約會","Abi Morgan’s drama The Split, starring Nicola Walker, set its narrative twists and turns inside the offices of a divorce lawyer, while the latest ratings triumph, Bodyguard, takes place in the corridors, nooks and crannies of Westminster, where a beleaguered home secretary, played by Keeley Hawes, trysts with her personal protection officer."
"7563165","unearth","挖掘；(vt.)發掘，揭露，從洞中趕出","This weekend Bartlett told the Observer he takes a “sophisticated view” of the dramatic truth he hopes to unearth."
"7563168","naturalistic","自然；(adj.)自然的，自然主義的，博物學的","“It is a balance between getting a naturalistic feel and an almost more Shakespearean, compressed way of storytelling,” he said."
"7563169","authentic","真實；(adj.)真正的，可信的","Looking at American TV dramas, for example: The Wire was endlessly authentic about police work, while The Newsroom, which was Aaron Sorkin’s, took a slightly nostalgic approach to reporting.”"
"7563172","lust","情慾；(n.)性慾，強烈的慾望","Last year’s tale of lust and murder, Apple Tree Yard, provoked the ire of viewers with legal training."
"7563174","ire","忿怒；(n.)忿怒","Last year’s tale of lust and murder, Apple Tree Yard, provoked the ire of viewers with legal training."
"7563175","barrister","律師；(n.)律師，（加拿大）出庭律師（等於arrister-at-law），（英）（有資格出席高等法庭並辯護的）專門律師","One criminal barrister tweeted angrily when the lead character, played by Emily Watson, was allowed social visits in her police cell."
"7563176","angrily","憤怒地；(adv.)憤怒地","One criminal barrister tweeted angrily when the lead character, played by Emily Watson, was allowed social visits in her police cell."
"7563177","titular","名義；(adj.)有名無實的，有頭銜的，標題的","Richard Madden as the titular bodyguard in Jed Mercurio’s new BBC thriller."
"7563178","mystify","迷惑；(vt.)使神秘化，使迷惑","The depiction of British politics in Jed Mercurio’s Bodyguard mystified the Guardian’s Zoe Williams last week."
"7563825","rudimentary","初步；(adj.)基本的，初步的，退化的","The test should be easy: it requires only a rudimentary understanding of the materials."
"7564005","put out","熄滅；伸出；出版；使不方便，打擾"
"7564252","prune","修剪；(vt.)修剪，刪除，剪去；(vi.)刪除，減少","Dictionaries can be created from a corpus and can later be pruned according to document frequency (removing (un)common words via the Dictionary.filter_extremes() method), save/loaded from disk (via Dictionary.save() and Dictionary.load() methods), merged with other dictionary (Dictionary.merge_with()) etc."
"7564599","ad hoc","特設; (adj.) 特別的；臨時；專設"
"7564600","bloviate"," (vi.) 發表冗長演說"
"7564602","entrant","參賽者; (n.) 進入者；新會員；參加競賽者；新工作者"
"7564603","keystroke","按鍵; (n.) 擊鍵；按鍵"
"7564607","outlier","局外人; (n.) [分化] 異常值；露宿者；局外人；離開本體的部分"
"7564610","coercive","強制; (adj.) 強制的；脅迫的；高壓的"
"7565742","snatch","搶奪; (n.) 搶奪；抓舉；小量"
"7565747","fad","時尚; (n.) 時尚；一時的愛好；一時流行的狂熱"
"7565754","detrimental","有害; (n.) 有害的人（或物）；不受歡迎的求婚者","Detrimental is a formal way of saying ""harmful."" Anything detrimental hurts, hinders, or puts a damper on something. Detrimental things do damage."
"7565756","titter","嘻嘻地笑; (n.) 竊笑；傻笑；嗤笑"
"7565764","unease","不安; (n.) 不安；不舒服"
"7565774","procure","促成; (vt.) 獲得，取得；導致"
"7565775","Learjet","里爾; (n.) 里爾噴射機"
"7565776","fungible","可替代; (adj.) 代替的；可取代的","If something is fungible, you can exchange it for something else. Why is it that you can trade a twenty dollar bill for a ten and two fives? Because money's fungible!"
"7565777","agonist","激動劑; (n.) 收縮筋；興奮劑"
"7565779","proclivity","癖性; (n.) 傾向；癖性"
"7565784","orate","硼酸鹽; (vi.) 演說，演講；用演說的腔調說"
"7565785","demagogue","煽動者; (n.) 煽動者；煽動家；煽動政治家"
"7565788","contraband","禁品; (n.) 走私；走私貨；戰時禁運品（等於contraband of war）","Parents who fled to the U.S. with their children, Sessions claimed, were scarcely better than human smugglers secreting contraband."
"7565790","jackpot","頭獎; (n.) 頭獎；累積賭注；十分成功"
"7565798","demeaning","貶低；(adj.)降低身份的，有損人格的","Few things about British political culture are as characteristic and as demeaning as the collective cringe before the United States."
"7565799","cringe","低三下四；(n.)畏縮，奉承","Few things about British political culture are as characteristic and as demeaning as the collective cringe before the United States."
"7565804","vassal","附庸；(adj.)臣屬的","You might even say that, mentally at least, Britain already is a vassal state, only not of the European Union but of the US."
"7565806","dysfunctional","功能失調","But there is something collectively dysfunctional about a British political culture whose participants obsess about the Texas Senate race or the Kansas governorship at the same time as most of them would struggle to name the prime minister of France."
"7565808","gyre","環流；(n.)回轉，旋回，旋轉","Floating oceanic debris tends to accumulate at the center of gyres and on coastlines,[1] frequently washing aground, when it is known as beach litter or tidewrack."
"7565809","waterborne","水性；(adj.)水運的，水傳播的，由水浮起的","Waterborne plastic poses a serious threat to fish, seabirds, marine reptiles, and marine mammals, as well as to boats and coasts.[2] Dumping, container spillages, litter washed into storm drains and waterways and wind-blown landfill waste all contribute to this problem."
"7565810","spillages","溢漏；(n.)溢出，溢出量","Waterborne plastic poses a serious threat to fish, seabirds, marine reptiles, and marine mammals, as well as to boats and coasts.[2] Dumping, container spillages, litter washed into storm drains and waterways and wind-blown landfill waste all contribute to this problem."
"7565813","dugong","儒艮；(n.)儒艮（一種海生哺乳動物）","Fishing nets left or lost in the ocean by fishermen – ghost nets – can entangle fish, dolphins, sea turtles, sharks, dugongs, crocodiles, seabirds, crabs, and other creatures."
"7565814","laceration","劃破；(n.)裂傷，撕裂，割破","These nets restrict movement, causing starvation, laceration and infection, and, in animals that breathe air, suffocation.[12]"
"7565816","suffocation","窒息；(n.)窒息，悶死","These nets restrict movement, causing starvation, laceration and infection, and, in animals that breathe air, suffocation.[12]"
"7565818","clog","阻塞；(v.)阻塞，障礙；(n.)障礙，木底鞋","This plastic pollution harms an estimated 100,000 sea turtles and marine mammals and 1,000,000 sea creatures each year.[15] Larger plastics (called ""macroplastics"") such as plastic shopping bags can clog the digestive tracts of larger animals when consumed by them[16] and can cause starvation through restricting the movement of food, or by filling the stomach and tricking the animal into thinking it is full."
"7565820","pelagic","遠洋；(adj.)浮游的，遠洋的","For example, pelagic plastic pieces in the center of our ocean’s gyres outnumber live marine plankton, and are passed up the food chain to reach all marine life.[17] A 1994 study of the seabed using trawl nets in the North-Western Mediterranean around the coasts of Spain, France, and Italy reported mean concentrations of debris of 1,935 items per square kilometre."
"7565823","mermaids","美人魚；(n.)美人魚（電影名稱）"
"7565828","pellet","小球；(n.)小球，[軍] 小子彈（槍用）","Nurdles, also known as ""mermaids' tears"", are plastic pellets, typically under five millimetres in diameter, that are a major component of marine debris."
"7565832","spillage","漏；(n.)溢出，溢出量","An estimated 10,000 containers at sea each year are lost by container ships, usually during storms.[20] One spillage occurred in the Pacific Ocean in 1992, when thousands of rubber ducks and other toys (now known as the ""Friendly Floatees"") went overboard during a storm."
"7565844","Flotsam","廢料；(n.)廢料，（遇難船的）漂流貨物，浮貨","Flotsam can be blown by the wind, or follow the flow of ocean currents, often ending up in the middle of oceanic gyres where currents are weakest."
"7565845","anthropogenic","人為；(adj.)人為的，[人類] 人類起源的","The Great Pacific Garbage Patch is one such example of this, comprising a vast region of the North Pacific Ocean rich with anthropogenic wastes."
"7565850","congruent","全等；(adj.)適合的，全等的，和諧的","These researchers showed that ""plastic biodegradation is occurring at the sea surface"" through the action of bacteria, and noted that this is congruent with a new body of research on such bacteria."
"7565852","undertake","開展；(vt.)承擔，從事，同意","Their finding is also congruent with the other major research undertaken[47] in 2014, which sought to answer the riddle of the overall lack of build up of floating plastic in the oceans, despite ongoing high levels of dumping."
"7565855","Instrumentality","媒介；(n.)手段，工具，機構","Instrumentality that combines interrelated interacting artifacts designed to work as a coherent entity"
"7565856","interrelated","相關；(adj.)相關的，互相聯繫的","Instrumentality that combines interrelated interacting artifacts designed to work as a coherent entity"
"7566581","corpus","文集；(n.)[計] 語料庫，文集，本金","These algorithms are unsupervised, which means no human input is necessary – you only need a corpus of plain text documents."
"7566625","oust","逐出; (vt.) 驅逐；剝奪；取代"
"7566630","county","縣; (n.) 郡，縣"
"7566684","sisyphean","西西弗斯; (adj.) 永遠做不完的；徒勞的"
"7566787","austerity","簡樸; 嚴厲","When you're talking about the character of a person, austerity means ""sternness and severity."""
"7566796","termite","白蟻; (n.) [昆] 白蟻"
"7566951","medival","那些富有"
"7566953","fief","封地; (n.) 封地，采邑"
"7566954","feudal","封建; (adj.) 封建制度的；領地的；世仇的"
"7567017","polysemy","一詞多義；(n.)一詞多義，意義的分歧","Synonymy and polysemy are fundamental problems in natural language processing:"
"7567018","botanist","植物學家；(n.)植物學家","For example, a botanist and a computer scientist looking for the word ""tree"" probably desire different sets of documents."
"7567587","pollinated","授粉; (vt.) 對...授粉"
"7567588","foreclose","取消抵押品贖回權; (vt.) 阻止；排除；取消抵押品贖回權"
"7567591","addled","腐壞的; (adj.) 頭腦混亂的；腐壞的"
"7567592","limp","跛行; (n.) 跛行"
"7567593","putrid","腐爛; (adj.) 腐敗的；腐爛的；令人厭惡的"
"7567595","hit-or-miss","擊中或沒打中; (adj.) 無計劃的；隨意的；漫不經心的"
"7567596","erected","架設; (adj.) 直立的；正立的"
"7567597","slapstick","鬧劇; (n.) 趣劇；低俗的鬧劇"
"7567598","whirlpool","渦流; (n.) 漩渦，渦流；混亂，紛亂"
"7567599","mired","深陷; (v.) 使…陷於泥濘，使…陷入困境（mire的過去式）"
"7567600","machete","彎刀; (n.) 彎刀；大砍刀；馬謝特琴"
"7567601","stifle","窒息; (n.) （馬等的）後膝關節；（馬等的）[動] 後膝關節病"
"7567602","runny","流鼻涕; (adj.) 流鼻涕的；水分過多的"
"7567609","crossword","填字遊戲; (n.) 縱橫字謎；縱橫填字謎（等於cross puzzle）"
"7567612","oracle","神諭; (n.) 神諭；預言；神諭處；聖人"
"7567613","mesmerize","催眠; (vt.) 施催眠術；迷住；以魅力迫使"
"7567680","stupefy","昏昏倒地; (vt.) 使驚呆；使昏迷"
"7567683","pandemic","流感大流行; (adj.) （疾病等）（全國、全球i）流行的；普遍的"
"7567687","mackerel","鯖魚; (n.) 鯖（產於北大西洋）；馬鮫魚"
"7567689","consortium","財團; (n.) 財團；聯合；合夥"
"7567695","stink","臭; (n.) 臭味；討厭的人"
"7567696","kickback","回扣; (n.) 回扣，佣金；強烈反應；退回贓物"
"7567757","immodestly","毫不謙虛地; (adv.) 不客氣地；不謙虛地；放肆地"
"7567759","binge watch","狂看"
"7567766","jumbled","錯雜; (adj.) 亂七八糟的"
"7567772","wheelbarrow","獨輪車; (n.) 獨輪手推車"
"7567898","boisterous","哄然; (adj.) 喧鬧的；狂暴的；猛烈的"
"7568005","waterloo","滑鐵盧; (n.) 滑鐵盧（比利時城鎮）；比喻慘敗，致命的打擊"
"7568601","curdle","凝固; (vt.) 使凝結"
"7568602","capacitor","電容器; (n.) [電] 電容器"
"7568603","coulomb","庫侖; (n.) 庫侖（電量單位）"
"7568604","velvet","絲絨; (adj.) 天鵝絨的"
"7568607","seclude","隔離; (vt.) 使隔離，使隔絕"
"7568805","rampant","猖獗; (adj.) 猖獗的；蔓延的；狂暴的；奔放的"
"7568806","bohemia","波希米亞; (n.) 波希米亞"
"7568807","leather","皮革; (n.) 皮革；皮革製品"
"7568808","deterred","卻步; (vt.) 制止，阻止；使打消念頭"
"7569883","solmization","唱名法; (n.) 階名唱法"
"7569884","facile","靈巧的; (adj.) （言語或理論）輕率的，未經深思熟慮的","If someone does something easily, or shows ease, it is described as facile in a good way, but if someone takes the easy way out and shows a lack of thought or care, it is facile in a bad way."
"7570098","comb through","梳理；梳理"
"7570114","envious","羨慕；(adj.)羨慕的，嫉妒的","His effortless command of audiences would make even the greatest public speaker envious ."
"7570117","discreet","慎重；(adj.)謹慎的，小心的","More matronly sorts opt instead for ye olde-style tea shoppes and here you can eavesdrop over a discreet pot of Darjeeling."
"7570119","pristine","質樸；(adj.)原始的，純樸的","Mr Minningham said that the bottle was in pristine condition, having been removed only once from its commemorative box."
"7570131","elusive","難以捉摸；(adj.)難懂的，易忘的，逃避的，難捉摸的","He would then retreat, hoping to catch the elusive man in their new round."
"7570133","yank","猛拉；(n.)突然的猛拉；(vt.)猛拉；(vi.)猛地一拉","A sudden yank , and she flew out of the water like a bird, being dragged up, and pulled over the railing."
"7570134","despotism","獨裁","In a word, no distinction was now drawn between despotism , tyranny, and absolute monarchy."
"7570135","autocrat","獨裁者；(n.)獨裁者，獨斷獨行的人","An autocratic leader is one who rules with an iron fist; in other words — someone with the behavior of a dictator."
"7570148","siren wailling","警笛威懾"
"7570163","posthumous","死後的; (adj.) 死後的；遺腹的；作者死後出版的"
"7570167","agitate","攪拌; (vt.) 搖動；騷動；使…激動"
"7570182","aide","援助"
"7570225","disgruntled","不滿; (adj.) 不滿的；不高興的"
"7570238","refinery","煉油廠; (n.) 精煉廠；提煉廠；冶煉廠"
"7570243","prudent precautions","謹慎的預防措施"
"7570484","cataclysm","激變; (n.) 災難；大洪水，地震；（社會政治的）大變動"
"7570485","unimaginable","不可思議; (adj.) 不可思議的；難以想像的"
"7570488","engulf","吞噬; (vt.) 吞沒；吞食，狼吞虎咽"
"7570493","obliterate","泯; (vt.) 消滅；塗去；沖刷；忘掉","When you see obliterate, think of evil alien invaders that zap a planet with a destructive ray."
"7570496","arithmetic","算術; (n.) 算術，算法","Arithmetic is another word for math, specifically the areas of math having to do with numbers and calculating."
"7570498","combatant","戰鬥; (n.) 戰士；爭鬥者"
"7570501","insular","島; (adj.) 孤立的；與世隔絕的；海島的；島民的"
"7570504","crater","彈坑; (n.) 火山口；彈坑"
"7570508","close-knit","緊密結合"
"7570527","semipro","; (n.) 半職業性選手或運動員"
"7570530","picnic","野餐; (n.) 野餐"
"7570532","cotton","棉; (n.) 棉花；棉布；棉線"
"7570539","porch","門廊; (n.) 門廊；走廊"
"7570593","cruiser","巡洋艦; (n.) 巡洋艦；巡航飛機，警察巡邏車"
"7570600","sophomore","二年級; (n.) 大學或高中二年級生；（美）有二年經驗的人","A sophomore is in their second year, either in high school or college. Once you became a sophomore, thinking you now knew everything, you pitied the freshmen for their confusion over how to write college papers."
"7570605","ethnicity","種族; (n.) 種族劃分"
"7570606","torpedo","魚雷; (n.) 魚雷；水雷；油井爆破筒；電鰩；職業殺手"
"7570608","newsreel","新聞片; (n.) 新聞影片"
"7570617","fathom","捉摸; (n.) 英尋（測量水深的長度單位）"
"7570624","mightiest","強大的"
"7570647","veritable","名副其實"
"7570651","incendiary","放火的; (n.) 燃燒彈；縱火犯，放火者；煽動者"
"7570653","faltered","動搖; (vi.) 支吾；蹣跚地走"
"7570656","medieval","中世紀; (adj.) 中世紀的；原始的；仿中世紀的；老式的"
"7570657","feudalism","封建; (n.) 封建主義；封建制度"
"7570661","savagery","野蠻; (n.) 野性；野蠻人；原始狀態"
"7570662","masquerade","假面舞會; (vt.) 化裝；喬裝"
"7570664","aryan","雅利安; (n.) 雅利安人；印歐語"
"7570667","dislodged","拋下; (vt.) 逐出，驅逐；使……移動；用力移動"
"7570671","strafe","掃射; (n.) 炮轟，掃射；斥責"
"7570673","ashore","岸上; (adj.) 在岸上的；在陸上的"
"7570677","clamor","叫囂; (n.) 喧鬧，叫嚷；大聲的要求"
"7570681","polio","脊髓灰質炎; (n.) 小兒麻痺症（等於poliomyelitis）；脊髓灰質炎"
"7570682","plantation","種植園; (n.) 栽植；殖民；大農場"
"7570688","internment","拘留; (n.) 拘留；收容"
"7570739","convent","修道院; (n.) 女修道院"
"7570740","comrade","同志; (n.) 同志；夥伴"
"7570745","melodramatic","聳人聽聞; (adj.) 誇張的；情節劇的；戲劇似的"
"7570748","legging","裹腿; (n.) 綁腿；裹腿；護脛"
"7570749","depot","倉庫; (n.) 倉庫；停車場；航空站"
"7570750","segregation","隔離; (n.) 隔離，分離；種族隔離"
"7570754","baloney","胡扯; (n.) 胡扯；熏腸；蠢貨"
"7570756","pacifist","和平主義者; (n.) 和平主義者"
"7570758","bayonet","刺刀; (n.) 刺刀；卡銷"
"7570782","methodology","方法; (n.) 方法學，方法論"
"7570784","sadism","虐待狂; (n.) 虐待狂；性虐待狂；病態的殘忍"
"7570789","ghettos","貧民區"
"7570796","ammunition","彈藥"
"7570831","ablaze","熾盛; (adj.) 著火的；閃耀的；激昂的"
"7570836","silhouette","輪廓; (n.) 輪廓，剪影"
"7570837","hissing","發嘶嘶聲; (n.) 蔑視；發嘶嘶聲"
"7570839","supremacy","霸權; (n.) 霸權；至高無上；主權；最高地位"
"7570840","wink out","終結；熄滅；電力瞬間中斷"
"7570851","falter","衰退; (n.) 躊躇；支吾；顫抖"
"7570856","beriberi","腳氣; (n.) 腳氣病"
"7570859","barbarian","野蠻人; (n.) 野蠻人"
"7570860","prodded","打了招呼; (n.) 刺針；刺棒；簽子"
"7570861","convoy","護航; (n.) 護送；護衛；護航隊"
"7570864","saber","知道"
"7570865","barbed","帶刺; (adj.) 有刺的；諷刺的；有倒鉤的"
"7570916","weevil","象鼻蟲; (n.) [昆] 象鼻蟲"
"7570917","scurvy","壞血病; (n.) [內科] 壞血病"
"7570919","dysentery","痢; (n.) 痢疾"
"7570926","horrendous","可怕的; (adj.) 可怕的；驚人的"
"7571473","zap","(n.) 活力；意志；殺死；震擊"
"7571474","blot out","完全清除（思想、記憶等）；遮蓋"
"7571480","undeciphered","未破解的"
"7571495","prodding","打回原形; (n.) 促進；刺激"
"7571512","golfing","高爾夫; (n.) 打高爾夫球"
"7571515","limousine","豪華轎車; (n.) 豪華轎車；大型豪華轎車"
"7571517","vassal","附庸; (n.) 諸侯；封臣"
"7571519","serf","農奴; (n.) 農奴；奴隸；被壓迫者"
"7571521","rile","激怒; (n.) (Rile)人名；(塞)裡萊"
"7571572","hurled","投擲; (vt.) 丟下；用力投擲；憤慨地說出"
"7571573","unfurling","揚起; (vt.) 展開；使…臨風招展"
"7571574","gnarled","粗糙; (adj.) [木] 多節的；粗糙的；多瘤的"
"7571579","gnarly","[木] 多節的；粗糙的；多瘤的"
"7571580","knotty","棘手; (adj.) 棘手的，難解決的；[木] 多節的；有結的"
"7571581","knob","把手; (n.) 把手；瘤；球形突出物"
"7571586","rabble","烏合之眾"
"7571603","jab","戳"
"7571604","windowsills","窗台"
"7571618","detriment","損害; (n.) 損害；傷害；損害物"
"7572086","erupt","爆發; (vi.) 爆發；噴出；發疹；長牙"
"7572088","morale","情緒; (n.) 士氣，鬥志"
"7572089","invincible","不可戰勝的; (adj.) 無敵的；不能征服的"
"7572099","pestilence","瘟疫; (n.) 瘟疫（尤指鼠疫）；有害的事物"
"7572100","shoestring","鞋帶; (n.) 鞋帶；小額資本；零星資金"
"7572104","dungaree","粗斜紋布; (n.) 用粗棉布所做的褲子，工作服；粗藍布（粗棉布的一種）"
"7572106","dislodge","打跑; (vt.) 逐出，驅逐；使……移動；用力移動"
"7572110","mystified","迷惑; (adj.) 困惑的"
"7572205","flinch","退縮; (n.) 退縮；畏懼"
"7572216","disparage","貶損; (vt.) 蔑視；毀謗"
"7572220","ragtag","社會的垃圾; (n.) 賤民；烏合之眾；下層社會"
"7572221","motley","雜色; (n.) 混雜；雜色衣服；小丑"
"7572253","egocentric","自我中心; (adj.) [心理] 自我中心的；利己主義的"
"7572258","bifurcation","分枝; (n.) 分歧，分叉；分歧點"
"7572271","reproach","責備; (n.) 責備；恥辱"
"7572351","dynamite","炸藥; (n.) 炸藥；具有潛在危險的人（或物）"
"7572354","dam","壩; (n.) [水利] 水壩；障礙"
"7572356","topnotch","頂尖; (n.) 最高度"
"7572923","amble","緩行; (n.) （馬的）緩行步態；漫步"
"7572925","methadone","美沙酮; (n.) 美沙酮；美散痛"
"7572927","feit","FEIT; (abbr.) 外企所得稅（Foreign Enterprise Income Tax）"
"7572931","hereafter","此後; (n.) 將來；來世"
"7572934","tortoise","烏龜; (n.) 龜，[脊椎] 烏龜（等於testudo）；遲緩的人"
"7572936","hare","野兔; (n.) 野兔"
"7572937","fanciful","撒嬌的; (adj.) 想像的；稀奇的"
"7572992","thither","到那裡; (adj.) 對岸的；那邊的"
"7573000","girth","周長; (n.) 周長；圍長；肚帶"
"7573002","cinches","cinches; (n.) 肚帶；緊握；有把握的事情"
"7573008","reproof","非難; (n.) 責備；譴責"
"7573009","incur","招致; (vt.) 招致，引發；蒙受"
"7573012","decree","法令; (n.) 法令；判決"
"7573013","ukase"," (n.) 諭旨；敕令；法令"
"7573014","soothe","緩和; (vt.) 安慰；使平靜；緩和"
"7573015","omened","(n.) 預兆；徵兆"
"7573019","sermon","講道; (n.) 佈道；訓誡；啟示；冗長的講話"
"7573022","lull","麻痺; (n.) 間歇；暫停；暫時平靜"
"7573042","convene","召開; (vt.) 召集，集合；傳喚"
"7573044","swath","大片; (n.) 細長的列；收割的刈痕；收割的寬度"
"7573052","treasury","金庫; (n.) 國庫，金庫；財政部；寶庫"
"7573055","land-grant","贈地; (adj.) 政府贈與地的（條件為開授農業機械類的課程）"
"7573056","tribalism","部落; (n.) 部落文化；部落制；部落制度"
"7573057","aspiration","心願; (n.) 渴望；抱負；送氣；吸氣；吸引術"
"7573059","nomenclature","命名法; (n.) 命名法；術語"
"7573060","lieu","地點"
"7573064","imitation","仿製; (n.) 模仿，仿造；仿製品"
"7573066","consequential","; (adj.) 間接的；結果的；重要的；隨之發生的；自傲的"
"7573068","revitalizing","使恢復"
"7573069","arrogance","傲慢; (n.) 自大；傲慢態度"
"7573070","backlash","強烈反對"
"7573071","manna","甘露; (n.) 嗎哪（古以色列人在經過荒野時所得的天賜食糧）；甘露；精神食糧；天賜之物"
"7573072","jubilant","喜慶; (adj.) 歡呼的；喜洋洋的"
"7573073","rejoiced","歡欣鼓舞; (vi.) 高興；慶祝"
"7573074","shrieking","尖叫; (vi.) 尖叫；促人注意"
"7573075","lighthearted","輕快; (adj.) 快樂的，心情愉快的；無憂無慮的"
"7573079","emigration","移民; (n.) 移民；移民出境；移居外國"
"7573080","revulsion","厭惡; (n.) 劇變；厭惡；強烈反感；抽回"
"7573082","brass","黃銅; (n.) 黃銅；黃銅製品；銅管樂器；厚臉皮"
"7573083","bone-headed","愚蠢的"
"7573084","memoirs","回憶錄; (n.) 回憶錄"
"7573088","bereaved","失去親人; (n.) 喪失親人的人"
"7573090","demobilised","復員; (vt.) 使…復員；遣散"
"7573091","valour","勇氣; (n.) 勇猛"
"7573093","commemorate","紀念; (vt.) 慶祝，紀念；成為…的紀念"
"7573097","butchery","屠殺; (n.) 屠場；肉販；肉食店"
"7573103","springboard","跳板; (n.) 跳板；出發點"
"7573107","humdrum","單調; (n.) 單調；乏味"
"7573111","crane","起重機; (n.) 吊車，起重機；鶴"
"7573124","munition","軍需品; (n.) 軍需品；軍火"
"7573127","ruffling","皺裂; (n.) 波動；皺褶花邊狹帶"
"7573128","canteens","食堂; (n.) 食堂，小賣部；水壺"
"7573131","clerical work","文職工作; (n.) 行政工作"
"7573146","barley","大麥; (n.) 大麥"
"7573151","maternity","母道; (n.) 母性，母道；[婦產] 婦產科醫院"
"7573152","concede","承認; (vi.) 讓步"
"7573153","duress","脅迫; (n.) 強迫；監禁"
"7573156","trolley","手推車; (n.) 手推車；（美）有軌電車（等於trolley car）；（英）無軌電車（等於trolleybus）；空中吊運車"
